student_id,age,gender,department,semester,study_hours_per_week,attendance_percentage,assignment_average,midterm_score,previous_gpa,internet_access,extra_academic_support,part_time_job,extracurricular_hours_per_week,absences,final_score,at_risk,risk_label,data_origin
STU4214,18,Male,Engineering,5,21.292510720855542,65.05577579596148,50.74768801896102,83.82688034514,3.5980032194735196,Yes,Yes,No,0.6528822918678177,9,74.05276345001201,0,Not At Risk,Synthetic
STU4215,20,Female,Business,1,15.962898768932085,77.83827124475191,83.3006915112937,81.41979783536817,3.135315634705753,Yes,Yes,No,3.867023615117283,3,80.0116229954436,0,Not At Risk,Synthetic
STU4216,22,Female,Business,2,13.910618776184796,80.2346030493996,83.90844125364312,63.55410877611657,2.1033895957561333,Yes,No,No,4.881589331165562,2,70.30872463598566,0,Not At Risk,Synthetic
STU4217,19,Female,Engineering,1,18.338070518248824,94.71332789444716,98.64571806682943,95.35293216613758,2.380668591743029,Yes,No,No,4.750040802700191,9,92.67930095211318,0,Not At Risk,Synthetic
STU4218,18,Female,Engineering,7,27.37771160111975,81.35805947019695,61.553341957474984,43.013660121672785,3.02119361542651,No,No,Yes,3.417201845515503,5,70.08927638879814,1,At Risk,Synthetic
STU4219,22,Female,Business,1,19.927868138580074,75.11696387660723,68.49498380472288,64.56979157305624,2.365862911896882,Yes,No,No,3.8576783465619564,5,66.76965799438321,0,Not At Risk,Synthetic
STU4220,18,Male,Business,3,17.431724898240113,48.3223570398762,74.39045979702892,98.35053439856853,2.5903387946295577,Yes,No,Yes,10.05001981698512,7,72.67365993528792,1,At Risk,Synthetic
STU4221,21,Male,Social Sciences,2,16.058089211632346,70.32250956960971,55.22268710586523,59.091812793952045,3.291093504378838,No,No,Yes,3.5144476040485038,6,63.01889838396389,0,Not At Risk,Synthetic
STU4222,21,Female,Business,7,17.402098049159086,57.94849671830541,41.66874014639599,73.44717858683155,3.433920757138525,No,No,No,6.244908191101772,10,63.51737087866265,1,At Risk,Synthetic
STU4223,21,Male,Business,6,15.546351052897467,89.38077821646613,52.322652577699,79.75151054895561,2.7223472508597935,Yes,No,No,0.2821375413927313,4,74.65518572515288,0,Not At Risk,Synthetic
STU4224,18,Female,Social Sciences,3,12.687716036242017,59.605443141756005,64.07269906362241,86.44058233383562,3.4025320768992953,Yes,No,No,8.22630259170172,9,83.66696892478706,0,Not At Risk,Synthetic
STU4225,22,Female,Business,2,14.30218466357839,81.84492964495153,82.47770538079179,64.70128342406639,2.1466648271405884,Yes,No,No,4.643254364398227,2,71.41302604266326,0,Not At Risk,Synthetic
STU4226,22,Female,Engineering,5,18.50486823479833,72.0218906212799,59.29522315174006,44.36050222341249,3.7151645560705315,Yes,No,No,4.061318792188036,7,64.60633669635084,0,Not At Risk,Synthetic
STU4227,22,Female,Business,2,14.011012796389123,79.50209087858508,82.4221473309748,64.40964707545058,2.1618711287028156,Yes,No,No,4.56844684102698,2,71.00413644475502,0,Not At Risk,Synthetic
STU4228,22,Female,Social Sciences,3,21.787849311294327,41.38770957847115,69.3899948956063,62.158078437126484,1.9587530227054655,Yes,No,Yes,4.104683316545807,10,54.60403730527549,1,At Risk,Synthetic
STU4229,20,Male,Engineering,4,26.028183664613216,92.7782060577742,68.33123229879739,78.93117622507343,3.3110287145435633,No,Yes,No,4.873900710653964,3,91.61835785928669,0,Not At Risk,Synthetic
STU4230,19,Female,Business,8,16.462078239233648,80.30792531150355,97.0030402670868,45.654423550904035,3.32827883615835,Yes,No,No,7.904864162690388,4,80.19585967225268,0,Not At Risk,Synthetic
STU4231,21,Female,Social Sciences,3,13.926262851541248,85.27032231041429,42.47703643156432,61.419058229841625,2.88993874855571,Yes,No,No,0.7081502879119277,6,58.47972549500361,0,Not At Risk,Synthetic
STU4232,18,Male,Computer Science,1,13.12517090130314,91.68323131357947,87.9756694490885,60.61784059981335,2.4467137320772943,Yes,Yes,Yes,2.130385208069411,4,77.5750781721647,0,Not At Risk,Synthetic
STU4233,19,Male,Engineering,2,22.883014981972412,77.8165628644144,69.74068407272324,37.596009752188145,3.367944088074242,Yes,No,Yes,0.4251672101234032,3,69.54619855594758,0,Not At Risk,Synthetic
STU4234,17,Male,Engineering,4,18.742951568396776,73.65682612572985,58.11991565445358,44.3380177667663,2.9491471763136468,Yes,No,No,9.188583273793887,2,71.76544074172797,0,Not At Risk,Synthetic
STU4235,23,Female,Computer Science,1,12.46708207730203,92.85584244968672,80.44097825246753,64.95169451708051,3.987474014450392,Yes,Yes,Yes,0.916727346282667,5,90.55323815338663,0,Not At Risk,Synthetic
STU4236,18,Female,Computer Science,2,8.823057266858832,85.79307071683172,56.328331294500636,62.74363545728823,3.620115542403363,Yes,Yes,Yes,9.110654813785748,4,67.55221099046665,0,Not At Risk,Synthetic
STU4237,23,Female,Computer Science,4,12.942781731693339,67.17096102479142,64.6136319816399,48.69645288538299,2.8418967226724052,Yes,No,Yes,4.50553455175032,10,58.505049234087025,0,Not At Risk,Synthetic
STU4238,19,Female,Business,1,19.45963987271026,97.85916785257751,75.47743542432661,47.63520582905271,3.166080102732684,Yes,No,No,3.4013781528067604,3,68.76952675613086,0,Not At Risk,Synthetic
STU4239,24,Female,Social Sciences,7,7.0262880809255055,87.79646185011632,58.26228960284048,78.51726496370603,2.8293086981851285,Yes,No,No,7.108151110981885,4,70.4821650798365,0,Not At Risk,Synthetic
STU4240,24,Female,Social Sciences,7,7.848151180938616,88.45069814779961,60.01975513708185,78.84660956825037,2.8465864638575034,Yes,No,No,6.892312725803269,4,69.8732681150661,0,Not At Risk,Synthetic
STU4241,23,Female,Computer Science,1,9.469097356656825,66.22742014334966,62.00274158984079,66.20250955397121,2.174044418388921,Yes,No,No,4.662344415745329,6,64.97660835529118,0,Not At Risk,Synthetic
STU4242,22,Female,Engineering,2,11.794403625161477,69.59515304024545,90.07700061480884,70.69270688344443,2.491684107036073,Yes,No,No,2.260121919553269,4,67.97619931767514,0,Not At Risk,Synthetic
STU4243,24,Male,Business,2,14.70160923166121,66.90140344062515,100.0,54.165063014703875,2.470148095553196,Yes,No,Yes,0.0,6,62.47751541054318,0,Not At Risk,Synthetic
STU4244,18,Female,Social Sciences,5,16.565342494323612,82.021955219933,88.18670035118176,39.010526238185214,3.0197930816319567,Yes,No,No,1.9003058180878685,2,81.38092445626341,0,Not At Risk,Synthetic
STU4245,22,Female,Social Sciences,1,12.316013681927789,74.79825021941258,60.41446877830904,55.63025398872841,2.727169798312964,Yes,Yes,No,5.31842358370391,8,60.076355264224446,0,Not At Risk,Synthetic
STU4246,24,Male,Computer Science,3,2.8279516080371296,74.73954312801479,62.773796097091726,89.01388063253758,2.7360916676049083,Yes,Yes,No,10.832500992971243,5,75.32155367400247,0,Not At Risk,Synthetic
STU4247,24,Female,Engineering,8,24.125184303775807,82.42160369642782,86.90408183122284,64.26609509570689,2.845019150624634,No,No,No,8.055396763463179,7,64.74825192304961,0,Not At Risk,Synthetic
STU4248,17,Male,Social Sciences,1,17.7651438287007,70.29788200193619,85.25463006954429,56.94025540196984,3.1764016345353245,Yes,Yes,No,1.0798076041862412,6,76.83021485303834,1,At Risk,Synthetic
STU4249,24,Male,Social Sciences,7,11.88973121237143,76.95337033340115,82.73216851220033,68.98410384045455,2.514043104963121,Yes,No,No,0.1152297446844975,6,73.71348093493164,0,Not At Risk,Synthetic
STU4250,22,Male,Engineering,6,16.554386873279398,82.5986060596952,67.02080693782511,60.921675446717394,3.0295041616629375,No,No,No,0.16949543758869978,4,69.46923193668034,0,Not At Risk,Synthetic
STU4251,21,Female,Social Sciences,2,20.61472899342748,100.0,66.97995297304928,87.15611160526184,3.419286276540741,Yes,Yes,No,1.6748709943044133,3,90.42315741497909,0,Not At Risk,Synthetic
STU4252,22,Female,Computer Science,8,12.747903310982347,67.01373699949963,68.3047696062207,88.85189069115957,2.9522172806579055,Yes,No,No,0.0508207623277272,3,75.77014656788882,0,Not At Risk,Synthetic
STU4253,17,Female,Engineering,4,10.807770202134565,65.70420711785522,30.27650547559469,61.380218943465586,2.7056392449114406,Yes,No,No,4.246960154474233,8,51.599936157295474,1,At Risk,Synthetic
STU4254,17,Male,Engineering,4,9.731206910556786,95.27692546906103,56.84093130781143,74.48591788178742,2.8102186565579754,Yes,No,No,0.0,2,78.9412939677484,0,Not At Risk,Synthetic
STU4255,17,Male,Engineering,4,13.722780776230325,82.78532939126046,75.1511778254804,72.82048365828102,3.0700135998672122,Yes,No,No,4.943886649625467,6,82.42895740664567,0,Not At Risk,Synthetic
STU4256,21,Female,Computer Science,4,14.054906391310402,63.99526163483141,82.3707726775826,94.74783938558261,2.4338187237536286,Yes,Yes,Yes,5.644689754163087,13,64.98052764124769,1,At Risk,Synthetic
STU4257,22,Female,Social Sciences,1,13.356351457559285,73.95473183307902,60.046596464285976,56.20346598339589,2.794283282096408,Yes,No,No,5.251708470628459,8,59.896642382619184,0,Not At Risk,Synthetic
STU4258,17,Female,Social Sciences,5,16.281442510689132,64.7655615807855,75.76326976662678,91.50113532193086,2.4695053149937922,Yes,No,No,10.182505233980384,10,67.64538323041813,0,Not At Risk,Synthetic
STU4259,18,Male,Engineering,1,7.349945801949799,69.95280097766113,90.63933181314475,77.78673989362237,3.3367048409432134,Yes,No,No,0.8268775683686898,2,80.2044192323417,0,Not At Risk,Synthetic
STU4260,20,Female,Computer Science,3,10.975578735068025,72.02142881550022,61.895721499708735,66.66992622185863,3.1252289203784547,Yes,Yes,No,4.357401397873005,3,69.22822198621122,0,Not At Risk,Synthetic
STU4261,21,Male,Computer Science,1,5.074600282584241,74.38583785166566,87.8420834611473,66.305849063568,3.3386409454651425,Yes,No,No,4.117362357741336,4,78.3657006993235,0,Not At Risk,Synthetic
STU4262,18,Male,Computer Science,2,8.808703467714453,72.64744851992432,64.16619763378341,84.3358710728458,2.0392857644715363,Yes,No,Yes,2.6348235258089496,9,67.93146642494114,0,Not At Risk,Synthetic
STU4263,21,Male,Computer Science,7,16.737531771847888,91.01548308524278,99.91276726828518,68.67824457800197,3.255531693507421,Yes,No,No,4.924854765214309,10,75.01966272463656,0,Not At Risk,Synthetic
STU4264,21,Female,Computer Science,6,14.256605936526032,74.32425045110845,67.42238112207177,79.1704276418825,2.500453784886338,Yes,Yes,No,9.069423179571032,4,66.59049614806376,0,Not At Risk,Synthetic
STU4265,18,Female,Social Sciences,5,16.722980697628557,83.8163890450096,89.34504858843879,38.28748783122799,2.9209763340886434,Yes,No,No,1.9945804440757182,2,80.5087452026963,0,Not At Risk,Synthetic
STU4266,21,Female,Business,4,15.28616549212244,86.54560424635952,95.29034356858025,91.86777439121192,3.1980900688113323,Yes,No,Yes,0.8251977541317067,3,85.83490382170314,0,Not At Risk,Synthetic
STU4267,18,Male,Business,6,6.701744113905465,77.77625434646104,79.43129592858675,76.1178080621791,3.327802656974314,No,Yes,Yes,1.0295826290573284,7,77.46370028407937,0,Not At Risk,Synthetic
STU4268,23,Female,Social Sciences,5,20.94360394320343,79.70928055751476,91.03452092571615,94.14533974720099,1.1274400965937492,Yes,No,No,4.8882915344234865,5,78.04257204641877,0,Not At Risk,Synthetic
STU4269,21,Male,Computer Science,6,16.27326058216757,75.68255214230739,90.20523265617594,73.20060475868937,3.440207827750747,Yes,No,No,0.7200440245829529,5,79.50103554087137,0,Not At Risk,Synthetic
STU4270,20,Female,Computer Science,5,18.779358940863236,81.30082095873452,75.15969490960016,55.48346624053685,2.8887534464798037,Yes,Yes,Yes,4.856707668001999,6,65.96280858382922,0,Not At Risk,Synthetic
STU4271,24,Male,Social Sciences,7,12.716268045597587,76.57548958087753,81.98062264123104,69.2297490024675,2.470413450788781,Yes,No,No,0.2823710007850155,6,73.21075934308075,0,Not At Risk,Synthetic
STU4272,17,Female,Social Sciences,3,6.283036990327686,89.33671932941556,70.51426563840799,65.18878451365615,2.540923700947401,Yes,No,No,5.492818390921826,5,61.71110742925485,0,Not At Risk,Synthetic
STU4273,20,Female,Social Sciences,6,21.06846469058273,66.0771403726942,74.90200597739533,81.84183626366719,1.1388925131655232,Yes,Yes,Yes,6.55715531655392,8,63.33633505165962,0,Not At Risk,Synthetic
STU4274,23,Male,Engineering,7,14.006477837236483,82.33288895763371,80.13433654869205,79.53462613936814,3.1063925861766033,Yes,No,No,2.4564282710444396,4,75.23812313791184,0,Not At Risk,Synthetic
STU4275,18,Female,Computer Science,7,12.780124327822543,88.42678827997047,93.34990442808665,46.95394560577958,3.4390475292661735,Yes,No,No,6.977899571523199,8,72.23832110793055,0,Not At Risk,Synthetic
STU4276,23,Female,Computer Science,8,15.339912497292648,70.82971827120468,45.057741704744124,70.28260416478493,3.7022894119291583,Yes,No,No,0.5145288515608869,5,67.06761526280664,0,Not At Risk,Synthetic
STU4277,21,Male,Social Sciences,8,13.016477617442321,99.96529808938071,64.42267208816554,81.27609483423348,3.1946264413745706,Yes,Yes,Yes,1.9777245362555134,5,80.21593569596773,0,Not At Risk,Synthetic
STU4278,20,Female,Engineering,5,17.59048474921056,67.88769069405157,70.71587877709906,66.16977878103914,3.7709275478796185,Yes,Yes,No,7.341699876908192,11,80.90091611456518,0,Not At Risk,Synthetic
STU4279,18,Female,Engineering,7,27.592106107625522,82.23997421976583,60.073793638860174,41.26868574620672,3.0505655246120433,No,No,Yes,3.0632669632702,5,70.58131604322573,1,At Risk,Synthetic
STU4280,19,Female,Business,5,8.890236878241963,74.44777377171368,88.37432365599214,70.18554382268006,2.4978700839185275,No,No,No,2.737754502036678,2,61.25126796259014,0,Not At Risk,Synthetic
STU4281,24,Male,Business,3,10.761625564763776,87.60048967412826,85.51809653329967,59.23032126770031,4.0,Yes,Yes,No,6.148665140707709,4,84.77408946447638,0,Not At Risk,Synthetic
STU4282,21,Female,Social Sciences,2,20.485611697927368,100.0,66.17728940072065,86.74776788325575,3.420931982913065,Yes,Yes,No,2.0632480897949015,3,89.56405682131357,0,Not At Risk,Synthetic
STU4283,21,Female,Engineering,8,12.032396259919524,77.39345038256754,88.72159177647052,66.12187875121818,2.899220878897832,Yes,No,No,6.080289815479508,5,68.7859723664825,0,Not At Risk,Synthetic
STU4284,17,Male,Engineering,3,15.759404433001265,82.63284028294883,60.1714293544917,74.60888443830284,3.300723912277425,Yes,Yes,No,7.141705626670956,5,77.1844751282296,0,Not At Risk,Synthetic
STU4285,21,Male,Computer Science,1,19.667573981557556,77.75660484837644,82.68889531532251,99.83293425529556,3.3510494828941075,Yes,No,Yes,3.7215946315499746,6,85.38774657989019,0,Not At Risk,Synthetic
STU4286,22,Male,Computer Science,3,11.321742935420886,68.15058838116319,74.58791846952487,68.53514826545066,2.7159730063272995,No,No,Yes,4.070661361493056,2,63.497005010583614,0,Not At Risk,Synthetic
STU4287,22,Male,Engineering,8,9.461809056659416,70.41482477397416,57.76414198532377,98.73762263828738,3.347933679821783,Yes,Yes,No,3.3954218669737406,3,79.64279145930138,0,Not At Risk,Synthetic
STU4288,22,Female,Engineering,5,18.333452631669974,72.52824780873935,59.93652786787995,43.22731947724261,3.6226168118490323,Yes,No,No,4.292567060646758,6,63.18834381184998,0,Not At Risk,Synthetic
STU4289,18,Female,Engineering,4,9.9384580195567,67.51688328840672,31.11557141614131,61.63085146224341,2.6460926519277996,Yes,No,No,4.728456097661974,8,51.518090801918774,1,At Risk,Synthetic
STU4290,24,Female,Social Sciences,4,15.112298735396621,98.53633787548037,85.456696341647,60.96412799444703,2.791896177787802,No,Yes,No,4.079526323554634,1,78.17645575657203,0,Not At Risk,Synthetic
STU4291,23,Male,Engineering,5,22.18804104207331,100.0,59.1718516509959,44.41035806218482,2.683444482380985,Yes,No,Yes,1.6730578587756706,3,67.94636108581422,0,Not At Risk,Synthetic
STU4292,17,Male,Engineering,3,13.719985711476744,69.21293851755243,67.28419116479495,68.60082544761337,2.672211533937826,No,No,No,0.0,5,68.74440485116287,0,Not At Risk,Synthetic
STU4293,21,Male,Engineering,4,21.29757859765583,92.81433282698971,71.1250621978519,64.74809929310268,2.1843085251002567,Yes,No,Yes,8.446107088703263,5,78.28715643144767,0,Not At Risk,Synthetic
STU4294,18,Male,Computer Science,4,9.759611001469434,95.6103492127316,49.71844707488489,52.771257197745946,3.644325301329999,Yes,No,No,8.046154465973771,5,65.0335710888365,0,Not At Risk,Synthetic
STU4295,18,Female,Engineering,1,11.841222273339929,62.771788440799696,86.73705903291464,78.60461369179147,2.7419449159988245,Yes,No,No,3.4198581479103285,13,70.45489302274808,0,Not At Risk,Synthetic
STU4296,18,Female,Business,8,15.714549952527284,66.07188297269765,54.93413249408429,72.28450381260734,3.60393221510198,Yes,No,No,2.8498420273199296,4,81.79211947091946,1,At Risk,Synthetic
STU4297,21,Female,Social Sciences,3,10.862876613599767,86.0921956436331,67.71094397217016,46.13863383197589,3.026437144036295,Yes,Yes,No,4.856791683458418,4,68.699201560394,0,Not At Risk,Synthetic
STU4298,24,Female,Computer Science,6,14.076966797216723,74.66407053866503,81.68241088773311,72.94831715774643,3.050930899532391,Yes,No,No,1.450938350188534,6,82.35290332224531,0,Not At Risk,Synthetic
STU4299,17,Male,Engineering,3,16.49576619073197,83.380157145051,57.56858434033158,75.15892678673008,3.271153890483531,Yes,Yes,No,7.315268585110249,5,78.74029987031639,0,Not At Risk,Synthetic
STU4300,18,Female,Engineering,7,27.447130279380723,82.57750451225871,61.638484076361856,41.23568834348102,3.0293134716928054,No,No,Yes,3.257970101524946,5,69.73491816222821,1,At Risk,Synthetic
STU4301,20,Female,Social Sciences,6,17.67102029310801,92.92786181030776,67.75111852084287,45.64552229644151,2.8849043567621955,Yes,Yes,No,5.3261012744847696,5,71.84452209840867,0,Not At Risk,Synthetic
STU4302,18,Female,Engineering,3,16.96846080246782,96.51037447524766,97.96935733495985,87.95877791926308,3.1152797915896397,Yes,Yes,No,5.417220480929303,4,90.57030901026425,0,Not At Risk,Synthetic
STU4303,18,Female,Computer Science,4,6.548176350592168,70.20710080451758,69.2439175251145,53.506031105623514,3.1832363330013163,Yes,No,No,8.564522185638243,7,69.37017660288171,0,Not At Risk,Synthetic
STU4304,20,Female,Business,6,14.334453929777542,70.17257516976798,71.72169655747261,68.32196877435707,2.9519992700669673,Yes,Yes,No,6.848244567909915,5,69.9945323753048,0,Not At Risk,Synthetic
STU4305,20,Female,Computer Science,5,14.143920467532789,81.08896148331407,42.55183978878094,83.70630420215986,3.3206061213031433,Yes,Yes,No,1.5560178151305586,8,72.03897643562696,0,Not At Risk,Synthetic
STU4306,20,Male,Computer Science,8,11.231239024932849,70.39356124384408,81.92921556250741,93.25013960396822,3.929690117137938,No,No,No,2.857236591689541,5,69.71725513465657,0,Not At Risk,Synthetic
